account.licenseNumber;listing.address.point.lat;listing.address.point.lon;listing.advertiserId;listing.totalAreas
24344-J-SP;-23.688553;-46.593062;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
24344-J-SP;-22.79837;-43.20789;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
04208-J-PR;-23.42491;-51.905297;992edf88-27bb-81ec-e01b-4d916ae40041;109m2
79816-F-SP;-23.58619;-46.53499;d0047048-4375-5fe6-fef4-19e03758b1bc;55m2
24344-J-SP;-25.474607;-49.29548;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
24344-J-SP;-22.897736;-47.059138;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;46m2
24344-J-SP;-22.928884;-43.354231;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;71m2
00039-J-RS;-29.980068;-51.189025;60b57036-d4d0-69af-3ed8-8242aa165882;55m2
24344-J-SP;-23.558479;-46.627429;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
17862-J-SP;-23.020888;-46.989013;22fe3b7a-19a0-0ca2-c096-835ce790696d;100m2
05836-J-PR;-25.099675;-50.157964;41aabecd-c34d-37ba-5075-06c98f35dca3;60m2
07389-J-RJ;-23.013299;-43.448134;b6d77621-1cb5-dd3e-7883-a4cc7dbe795b;74m2
34975-F-SP;-23.572131;-46.62641;342eaee9-740c-a0d3-c7b9-344383220dae;43m2
23205-J-RS;-30.048635;-51.093578;88250bbf-bfbb-b7ea-c8ad-7bdc4af554eb;75m2
25618-J-SP;-23.559891;-46.673792;882bc971-08c8-7992-fdd0-dccba3f0f23b;143m2
26185-J-SP;-23.490675;-47.430254;ca4dbc39-b3a9-4287-e7ca-72dd48414cf1;63m2
131313-J-SP;-21.232616;-47.78492;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;54m2
7700-J-RJ;-23.02396;-43.512803;f5d4d011-103b-4917-60e2-806e4e66f2eb;63m2
24344-J-SP;-22.933431;-43.240607;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;114m2
24667-J-RS;-30.011807;-51.14541;16f29257-2ec8-034f-77ad-f788cf1dd4bc;92m2
29076-J-SP;-22.911653;-47.049474;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;65m2
04115-J-SC;-26.366364;-48.846109;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;43m2
24344-J-SP;-23.628682;-46.594884;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;68m2
25350-J-SP;-22.735589;-47.647854;89a55d71-e2ab-230a-e5d0-4c76479d3ca8;45m2
31833-J-SP;-23.185708;-46.897806;4fdeffec-ce08-29ba-661b-1c04de7f151f;75m2
05222-J-MG;-19.941087;-43.91888;cc29a12f-c79f-7478-60b0-b50548203431;120m2
24344-J-SP;-23.553206;-46.567698;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;40m2
28914-J-SP;-22.914945;-47.044702;e63c21f6-bb9a-16b5-cc81-8519e02693c3;80m2
24344-J-SP;-23.499874;-46.609598;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;75m2
02941-J-PR;-23.329983;-51.179205;195b8489-a3d2-3f8b-e975-8ac1fce1b956;100m2
24344-J-SP;-23.584152;-46.588104;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;59m2
02645-J-SC;-27.423426;-48.423814;2d5280a6-1302-0089-f4c8-b74eece2dd82;54m2
22582-J-SP;-23.563878;-46.645211;621bfbfb-71bc-8669-b858-e7cc019efdff;45m2
02840-J-MG;-21.749498;-43.36627;12157ccf-c1a7-6600-eb89-e04852cd3107;65m2
25727-F-RJ;-22.386901;-41.778624;98ce34ad-de85-244e-21c5-45f88cf5a80b;normalm2
34975-F-SP;-23.575172;-46.615349;342eaee9-740c-a0d3-c7b9-344383220dae;74m2
normal;-22.935278;-43.371598;028e0727-30d6-e671-a6b2-faaf1259390a;normalm2
normal;-22.892484;-43.220058;d2d166c5-d6ff-f72d-a392-111f393d238b;60m2
17862-J-SP;-22.996802;-46.994127;22fe3b7a-19a0-0ca2-c096-835ce790696d;56m2
28914-J-SP;-22.901457;-47.077685;e63c21f6-bb9a-16b5-cc81-8519e02693c3;75m2
17181-F-RJ;-22.972117;-43.411154;47f6855d-7536-f791-af60-a404513f57bb;normalm2
normal;-23.156812;-46.926624;4d7a0fec-9e7d-768f-8e34-aeac62ca3402;90m2
00398-J-PA;-1.366691;-48.413792;8c36851f-b2d3-3870-6b29-d1b74d1c2a09;100m2
24344-J-SP;-19.825263;-43.954178;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
7657-J-RJ;-22.905715;-43.310121;00c62105-9f0c-a199-14fc-984d68bcca47;normalm2
29076-J-SP;-22.981054;-46.988752;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;50m2
normal;-30.032507;-51.223191;ee65c6b6-70fc-b424-5779-0ba356f347a1;68m2
02696-J-PR;-23.337877;-51.167689;b3ad6ec1-6c42-bce3-1a13-1b6382c32d58;76m2
029655-J-SP;-22.854929;-47.050557;b47e2295-87a6-0554-3553-14e485ff276b;70m2
24344-J-SP;-30.014203;-51.156457;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
131313-J-SP;-22.852402;-47.054442;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;117m2
111032-F-SP;-22.737889;-47.333691;a67e0421-bc3c-4a7e-1aed-9827181cfe2e;128m2
24344-J-SP;-23.633352;-46.666951;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;43m2
24344-J-SP;-23.493051;-46.846819;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
24344-J-SP;-22.909339;-47.096577;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;83m2
24344-J-SP;-23.460953;-46.538044;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;83m2
24344-J-SP;-23.543133;-46.69465;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
28914-J-SP;-22.890138;-47.03783;e63c21f6-bb9a-16b5-cc81-8519e02693c3;75m2
24542-J-RS;-30.036058;-51.191586;b78e350a-9fb3-28e2-d756-98c0ecd411dc;186m2
normal;-27.584286;-48.501944;701b0dee-1774-ab17-d9f0-ad7e13fdb054;57m2
20728-J-SP;-22.88777;-47.062223;1074f36e-44a9-410f-e326-b3ec8e88bcbb;75m2
normal;-18.919213;-48.245828;b334726a-03ff-5a34-a579-102396091dca;90m2
27666-F-RJ;-23.010014;-43.437669;ba5c8bf4-ebbe-4760-c85e-91a1f9bd52e1;90m2
164873-F-SP;-23.474398;-46.839895;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;94m2
33008-J-SP;-23.703032;-46.543921;9a99fbe9-a6b1-ce4c-3358-d45467e5c87f;128m2
24344-J-SP;-23.539426;-46.546648;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
normal;-22.976353;-43.192287;dee05310-3daf-2930-22e6-b8685fe2f3a8;160m2
24344-J-SP;-23.519467;-46.552654;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;46m2
normal;-23.184753;-46.960053;4d7a0fec-9e7d-768f-8e34-aeac62ca3402;64m2
05843-J-PR;-23.304452;-51.169582;d680165f-5502-4bb3-8044-ce3e8aa47f75;47m2
24344-J-SP;-25.461338;-49.323075;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;49m2
24344-J-SP;-23.593741;-46.673466;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;44m2
64596-F-RJ;-22.767032;-43.439944;5101e96a-d6be-98d8-d4cf-9ee7df26c1db;76m2
20526-J-SP;-23.607064;-46.642778;5cc7d86b-8cba-8a01-e4d8-15a4e5a795e4;75m2
29801-J-SP;-22.94569;-47.049151;3dc923ab-3936-d1b6-cf76-4ff0b7d9729d;120m2
20995-J-SP;-23.592061;-46.622158;c8c2bfe6-8d38-b71e-c939-71a49d9d98de;48m2
00849-J-RJ;-22.492363;-41.922128;c21fe17d-17ad-8219-7372-23b5653227e3;74m2
164873-F-SP;-23.491459;-46.834555;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;85m2
20995-J-SP;-23.572068;-46.620646;c8c2bfe6-8d38-b71e-c939-71a49d9d98de;50m2
24344-J-SP;-23.593174;-46.647111;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;104m2
24344-J-SP;-22.915926;-47.053373;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
normal;-23.005294;-43.323704;1ecb42b6-e410-4160-af48-7722311713e1;80m2
84625-F-SP;-23.966794;-46.341967;7f7e4977-adb9-9d48-ca67-8beed8110141;normalm2
03009-J-MG;-19.981593;-43.941688;4af96c38-6702-0129-ec15-f5b2959f8ec7;50m2
26972-J-SP;-23.554003;-46.638945;a2e6808d-da0f-fe34-a95b-5951a5f3812e;46m2
35315-F-RS;-29.754994;-51.150283;61152e64-4dae-e2a9-8db3-94be53de3177;70m2
51719-F-RJ;-23.012045;-43.382027;65fec138-8602-d102-16da-8f17662f73d8;74m2
normal;-22.982935;-43.204635;95177236-32fc-d7fc-e27b-2cda7d78a33e;70m2
97833-J-SP;-22.909938;-47.062633;03d5f86b-6673-1aad-0442-7a35549909f0;77m2
633650-J-RJ;-22.903584;-43.220509;fc8916bc-f7a8-da5a-c81a-28dcac089eda;70m2
32272-J-SP;-20.812712;-49.376521;5846cbce-2ecd-7156-a66a-00e7270da6a0;156m2
00869-J-RS;-30.014495;-51.18938;d14ea65b-a020-d0de-eb6f-9668b73d2e72;85m2
24344-J-SP;-23.451192;-46.551078;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;85m2
21931-J-RS;-31.760925;-52.324419;dff679e7-78e6-9fa6-1767-9ae14f30e32a;49m2
17452-J-SP;-22.852214;-47.049788;eaa31cc0-db78-0b60-6ecf-a917d42f9eee;136m2
015908-J-SP;-23.535641;-46.672552;baccf0a3-28a2-2930-59f4-af0808c4ba2b;58m2
65600-F-RJ;-22.887914;-43.266879;afbc53f8-db2c-21a1-c090-5d49c10e3e0d;normalm2
24344-J-SP;-23.009344;-43.438148;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
24344-J-SP;-19.921115;-43.915122;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;75m2
04817-J-SP;-22.87166;-47.061317;804c1f40-8f2f-dc30-2930-870e1aa01fc9;76m2
24344-J-SP;-23.696326;-46.566987;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
04576-J-RJ;-22.605427;-44.081698;78120e8f-bdcb-f273-b7a3-183857eef409;62m2
00254-J-SC;-27.58816;-48.578225;4facce12-e20d-00a9-e96c-f0fec9d61fb8;110m2
03327-J-MG;-21.751758;-43.359598;3ad51e7d-29a5-b59f-a940-a91ef7187479;79m2
24344-J-SP;-22.891146;-47.057874;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
24344-J-SP;-23.540726;-46.717298;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;105m2
18892-J-GO;-16.662277;-49.22635;322bde8e-d526-5724-8a57-8d31a2e8f466;65m2
05172-J-SP;-23.469234;-46.575741;4ef77a9f-3efd-7d85-4dd6-9fb590c3e9b0;68m2
normal;-22.928971;-43.240733;39df0efa-8781-f01b-5ded-86b8287a1737;150m2
24344-J-SP;-23.558786;-46.654476;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;40m2
28731-J-SP;-23.542717;-46.560311;fca81f2d-7f81-b118-6910-52bd4ffe20f8;40m2
00591-J-RJ;-22.895451;-43.221181;cdab5354-1bcf-6757-257a-8b5a43218d88;65m2
04115-J-SC;-26.315935;-48.8021;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;70m2
02061-J-SP;-23.640527;-46.635762;e7aac8ea-8821-8e55-955e-ae5e3f9500ad;58m2
034105-J-SP;-23.028236;-45.577894;5a8154c8-8468-ff75-7369-12c96a00f50b;68m2
03214-J-MG;-19.936238;-43.932276;85d8b89f-c041-f6b0-ab35-64b18f427c93;100m2
24460-J-RS;-29.88792;-51.161154;c978af80-1921-c72f-664a-578e4fd200b2;68m2
032704-J-SP;-23.025989;-45.563045;53be39b6-d722-26a9-2454-8b95696a6482;62m2
007302-J-SP;-23.712422;-46.558115;22a04bb6-3cea-6e5b-c02b-4352e7bba9cb;71m2
normal;-23.517559;-46.589088;81d43f22-3a25-704f-4531-bb53958f7eb5;50m2
22850-J-RS;-30.058725;-51.153618;6be503a6-57ad-e114-2a5c-9f07fff72711;42m2
14575-F-RJ;-22.907875;-43.100892;07771d04-56e7-847c-c458-1c0f4fbea1a9;110m2
24344-J-SP;-23.620011;-46.682551;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;37m2
06529-J-SP;-23.676188;-46.511122;5e349c0b-d1cc-e3b9-31ff-535438b31a0d;50m2
30338-J-SP;-23.621965;-46.563552;3eecf98a-bca2-a28d-d7d4-4b13062db4c5;97m2
32733-J-SP;-23.519157;-46.680445;5ff08a88-c024-5d1a-569e-37ae23947bb9;83m2
27747-J-SP;-23.184645;-46.97106;4dce8ba8-5cab-7a40-2487-4aac35cf3682;76m2
09783-J-MT;-15.57995;-56.072864;07394711-0c47-e4ec-c072-2975a6e8bc92;89m2
01873-J-MG;normal;normal;3c8ac49d-58a5-f374-4fdc-a6ec5e3d89d7;200m2
62995-F-RJ;-22.925978;-43.244789;c0b87cdf-894b-4ff7-8f12-28417e0c51a8;68m2
22461-J-SP;-23.548723;-46.640412;1d5cc604-5e32-d82c-6a5c-4273b1a63d37;31m2
05207-J-RJ;-22.983393;-43.19308;711dcf3d-2130-5041-6cdf-c1371bb4c6a5;normalm2
005093-J-RJ;-22.964447;-43.184017;790f8866-cf53-abf6-ec12-d0d2e8fea064;95m2
24344-J-SP;-23.626976;-46.719552;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;72m2
73427-J-SP;-23.185708;-46.897806;9539267e-c9a5-1ac3-7e03-b626abddea51;145m2
19663-J-SP;-20.795292;-49.333375;17b40f11-4f2f-e28a-a932-86e0c8e20916;45m2
19371-J-SP;-23.581406;-46.649145;5a882328-06c4-52e1-bd0f-2b2e11a2b5ba;65m2
46540-F-RJ;-22.96456;-43.193231;9b08b02a-ff69-d8de-50f3-d75c6c84bd97;70m2
044764-F-RJ;-22.908555;-43.560916;2c56e6c2-4bed-6b51-9a70-a5708f8a3e4d;100m2
normal;-22.931641;-43.181786;812f5ab4-5619-f9cd-ff89-1b7f286feb02;100m2
24344-J-SP;-19.92916;-43.942412;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;83m2
58012-J-SP;-22.126655;-51.414052;3c23d468-8d94-dd30-dbd6-53c69a25e2b4;113m2
24344-J-SP;-30.040589;-51.204317;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
24344-J-SP;-27.621601;-48.677472;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;78m2
20526-J-SP;-23.62203;-46.67202;5cc7d86b-8cba-8a01-e4d8-15a4e5a795e4;39m2
16505-J-SP;-23.548274;-46.314721;15cb3e92-e9a1-3dc2-5374-f8e41aad3de8;72m2
00390-J-SC;-27.408277;-48.42525;e5c76b7b-e6ec-6f8f-b57d-01025f8e689e;54m2
24344-J-SP;-22.914047;-43.23347;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;100m2
29076-J-SP;-22.893279;-47.207531;6eda4c94-79b5-96a4-f2d1-c982e49fdc38;54m2
01526-J-PR;-25.504522;-49.291824;9108aae3-280c-c046-bebe-d1456ea18e6c;56m2
24344-J-SP;-19.882237;-43.943667;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
normal;-23.517879;-46.715298;03d0df56-7c49-c45d-4c25-7fc6140c060d;50m2
03327-J-MG;-21.764714;-43.346884;3ad51e7d-29a5-b59f-a940-a91ef7187479;70m2
normal;-22.892643;-43.219416;e7999332-bb5d-66a5-9837-65fbe7ba583c;55m2
001550-J-RJ;-22.945444;-43.185685;98ad3666-7930-8f09-f79d-fed89b38f818;108m2
031436-J-SP;-23.599325;-46.674272;3f7af657-7092-50f0-284c-44a43cacfa86;32m2
006909-J-RJ;-22.964795;-43.405166;798c1859-06f9-41d4-aa74-d65b91c0001d;63m2
21169-J-SP;-23.531627;-46.726633;dd506a96-d73f-8205-4551-d43431ea7793;74m2
02840-J-MG;-21.776402;-43.354972;12157ccf-c1a7-6600-eb89-e04852cd3107;846m2
28894-J-SP;-23.533372;-46.791451;808cb94c-f552-08e1-88e2-81b586a124a7;60m2
16505-J-SP;-23.510756;-46.350139;15cb3e92-e9a1-3dc2-5374-f8e41aad3de8;42m2
03294-J-PR;-25.449269;-49.280894;95dcdae4-5fbe-1dee-f943-96fffa738067;58m2
20020-J-SP;-22.893183;-47.058068;fe7ef799-a426-889b-5cd4-d4495b4134be;42m2
17863-J-SP;-23.552156;-46.695813;e92a96a3-b784-a9d5-9af3-42058929127b;70m2
02917-J-SP;-23.585892;-46.640024;17c4f6f0-f64b-6c17-7bf3-10bdc69ac395;41m2
04885-J-RJ;-22.983815;-43.20823;2c87f945-2299-7259-781a-de331cf229cb;62m2
164873-F-SP;-23.529591;-46.866991;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;70m2
04115-J-SC;-26.315935;-48.8021;2480c01b-e1a7-95b3-e11f-ba6aefebab8f;70m2
00137-J-PR;-25.35189;-49.250924;ade55049-0622-a192-e679-8548fc405f2f;45m2
24344-J-SP;-23.635421;-46.732501;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;80m2
28957-J-SP;-23.524506;-46.683328;a539e1bc-6666-bbbd-0b00-24e180ed6bfa;104m2
012480-J-SP;-22.560916;-47.382114;9971be66-59bf-e362-49cc-b655f47254b2;58m2
07530-J-RJ;-22.939725;-43.1743;3e24a616-da5d-a62e-6765-12f19e04f717;normalm2
00000-F-RJ;-23.003349;-43.351875;d8e46d4f-4333-0908-d24a-b44fb5f8116a;normalm2
03214-J-MG;-19.936238;-43.932276;85d8b89f-c041-f6b0-ab35-64b18f427c93;100m2
24344-J-SP;-22.902869;-47.055229;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
24344-J-SP;-23.484923;-46.69987;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
007302-J-SP;-23.712422;-46.558115;22a04bb6-3cea-6e5b-c02b-4352e7bba9cb;71m2
22003-J-SP;-23.568713;-46.594788;222312e4-9a76-c566-1289-0c659422d41f;140m2
26972-J-SP;-23.554003;-46.638945;a2e6808d-da0f-fe34-a95b-5951a5f3812e;46m2
031683-F-RJ;-22.972887;-43.413693;154f41cf-26d6-5b8e-eed7-0780910581e0;normalm2
34599-J-SP;-22.737889;-47.333691;14f30c45-7c8f-26a2-fba9-6e59048a8e4a;39m2
normal;-23.529348;-46.693738;03d0df56-7c49-c45d-4c25-7fc6140c060d;88m2
07411-J-RJ;-22.886901;-42.026649;85f5b3b2-949d-fe12-d185-edb5b657104f;112m2
047250-F-RJ;-22.969405;-43.188917;f4d4df5c-f8a7-fcd4-0a55-9e92549d1ace;65m2
18439-J-SP;-23.189533;-46.959559;2283a063-5f80-1c78-10a9-77f1d53376b7;100m2
5071-J-PR;-25.435867;-49.282538;12798bf0-18a3-0592-06f1-9dd8c0160ca0;110m2
24344-J-SP;-23.553541;-46.637988;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;42m2
012480-J-SP;-22.596478;-47.386568;9971be66-59bf-e362-49cc-b655f47254b2;58m2
01573-J-RJ;-22.837143;-43.32795;dc661837-513a-d1da-5e33-21addb8d9f35;normalm2
28914-J-SP;-22.917797;-47.086979;e63c21f6-bb9a-16b5-cc81-8519e02693c3;68m2
21592-J-SP;-23.09333;-47.216987;83382b94-7925-442d-a547-04149c3721cf;84m2
20269-J-SP;-23.620776;-46.608258;0e12b013-f7eb-d6fd-d9e1-f4071b44940a;75m2
normal;-29.789556;-51.146737;76012458-6b92-2427-2812-ce5fdf077a1b;54m2
012480-J-SP;-22.59384;-47.397189;9971be66-59bf-e362-49cc-b655f47254b2;51m2
022909-J-RJ;-22.370404;-41.781541;8eadf301-d8f8-10dc-2c1a-499f1060e327;70m2
28914-J-SP;-22.909837;-47.059921;e63c21f6-bb9a-16b5-cc81-8519e02693c3;55m2
01915-J-SP;-22.909938;-47.062633;d20240a0-b153-acba-52a6-2aba8da6087b;94m2
24344-J-SP;-23.564177;-46.643117;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;55m2
normal;-22.926668;-43.094198;311fcd67-6578-5587-ad4a-b390e6a75fd8;161m2
24344-J-SP;-23.646935;-46.668305;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;76m2
24344-J-SP;-23.558479;-46.627429;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;45m2
20264-J-RS;-30.059289;-51.230057;0d8b8c9d-334a-1e43-2798-76a61ee75882;65m2
23030-F-SP;-23.476783;-46.544617;4459a6a2-624e-bc17-a957-826743e34ccf;70m2
18958-J-SP;-23.55052;-46.633309;a25fa9d6-e6ed-62a8-ca6f-06ddeb79710b;85m2
164873-F-SP;-23.496575;-46.845063;dfc3fec0-d044-cbc0-3ac0-c64fd9678416;68m2
03260-J-MG;-21.780984;-43.352291;1adc6f5c-3f4a-d281-b166-e1d18c3d0b8b;83m2
16775-J-SP;-23.026487;-46.981835;d8bc1dd0-3b8d-5e2b-a1fe-be91fad3c69d;68m2
28914-J-SP;-22.926527;-47.036544;e63c21f6-bb9a-16b5-cc81-8519e02693c3;77m2
03214-J-MG;-19.906833;-43.924497;85d8b89f-c041-f6b0-ab35-64b18f427c93;80m2
15265-F-PR;-25.374984;-49.310465;e74cb1fa-10a2-8cfe-60e4-65b267c508cc;64m2
24344-J-SP;-23.505117;-46.493899;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;58m2
02119-J-PR;-23.304452;-51.169582;e71c7a38-6c4f-51c3-08bc-96f6a53c9dcd;75m2
20594-J-SP;-23.95662;-46.321973;0ea88425-e78c-fa61-85a3-64f981378780;56m2
73427-J-SP;-23.185708;-46.897806;9539267e-c9a5-1ac3-7e03-b626abddea51;62m2
04500-J-PR;-25.434915;-49.295943;99bfe62e-ef27-e0bb-c020-7c08509319a4;113m2
131313-J-SP;-22.010137;-47.895828;8b56e11d-a8e0-e0b9-5853-a613f8f9c674;65m2
03009-J-MG;-19.93095;-43.921374;4af96c38-6702-0129-ec15-f5b2959f8ec7;100m2
normal;-29.765639;-51.150624;76012458-6b92-2427-2812-ce5fdf077a1b;60m2
29801-J-SP;-22.849154;-47.05291;3dc923ab-3936-d1b6-cf76-4ff0b7d9729d;116m2
normal;-30.049466;-51.223168;a71992cd-5734-32f8-12a5-1d8d91e8e12b;normalm2
04952-J-RN;-5.820032;-35.217885;dba33917-3439-edc7-77c8-3d8eac860bcc;0m2
10071-J-SP;-23.541705;-46.650918;55ec897b-499a-d3f0-c5fe-48f1bee75e08;40m2
04757-J-RJ;-23.026169;-43.491716;0587c930-abde-e1d8-c49a-f1125ef8c60e;68m2
24344-J-SP;-23.677952;-46.556526;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;43m2
24344-J-SP;-23.580482;-46.732457;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;82m2
normal;-23.565625;-46.653168;5ca8d65b-28d4-5fe4-3c89-e8d239f9c99b;80m2
00254-J-SC;-27.580638;-48.584165;4facce12-e20d-00a9-e96c-f0fec9d61fb8;120m2
normal;-23.574368;-46.642839;5ca8d65b-28d4-5fe4-3c89-e8d239f9c99b;90m2
24344-J-SP;-23.599546;-46.611774;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;65m2
26185-J-SP;-23.531982;-47.460541;ca4dbc39-b3a9-4287-e7ca-72dd48414cf1;80m2
111032-F-SP;-22.737889;-47.333691;a67e0421-bc3c-4a7e-1aed-9827181cfe2e;114m2
00039-J-RS;-30.034435;-51.238211;60b57036-d4d0-69af-3ed8-8242aa165882;40m2
22850-J-RS;-30.016529;-51.160702;6be503a6-57ad-e114-2a5c-9f07fff72711;57m2
08391-J-SP;-23.223701;-45.900907;9dcb336e-bb97-651a-adf6-b5ad0a91d84d;52m2
071222-J-RJ;-22.760674;-43.459401;34340c4e-2d7f-296c-d0c4-ee36854c9e6f;normalm2
03751-J-PR;-25.380378;-49.231427;65f1d9ca-2020-a5ed-c36b-9df71a4293b6;83m2
20929-J-SP;-23.547126;-46.754193;87036264-8b7a-89cf-fdcf-7f84c4550370;80m2
32970-J-SP;-20.808338;-49.382062;c69726e1-da38-95b6-3bb2-1255ae08aba7;130m2
00037-J-SP;-23.037481;-45.57918;bb393402-44e9-3e5f-93bb-0622ab525181;55m2
35315-F-RS;-29.754994;-51.150283;61152e64-4dae-e2a9-8db3-94be53de3177;107m2
24344-J-SP;-23.4765;-46.542174;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;70m2
00137-J-PR;-25.448454;-49.283744;ade55049-0622-a192-e679-8548fc405f2f;70m2
29427-J-SP;-23.64519;-46.51127;6a6af80a-dd30-1f7c-4a11-e74c07a06601;50m2
00137-J-PR;-25.527234;-49.203516;ade55049-0622-a192-e679-8548fc405f2f;88m2
22787-J-RS;-30.010129;-51.170841;5529ae8f-59cb-7d30-6681-c517b87c6c72;70m2
20995-J-SP;-23.56986;-46.626946;c8c2bfe6-8d38-b71e-c939-71a49d9d98de;69m2
24344-J-SP;-19.834107;-43.990151;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;85m2
184142-F-SP;-23.554033;-46.650235;3e836909-9fea-94b2-1c02-55e7d3162bd4;57m2
20526-J-SP;-23.573979;-46.660691;5cc7d86b-8cba-8a01-e4d8-15a4e5a795e4;110m2
20814-J-SP;-23.562981;-46.642975;ee29fce3-a269-b007-7f63-9a4bf8d46e0e;72m2
04856-J-RJ;-22.924345;-43.23913;bb78c496-a34b-403d-b1ad-39f1084ad9fd;70m2
006566-J-RJ;-22.514022;-41.917586;89f84900-61e2-5dc6-e154-966ebb166844;110m2
86402-F-SP;-23.611576;-46.692951;b6a65051-fafb-5e02-ab99-af82d2f8fc96;107m2
03459-J-SC;-26.933878;-49.064023;361dd5ce-afab-a1d8-c07b-07627a04223d;115m2
24344-J-SP;-22.911334;-47.05353;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
96170-F-SP;-21.189566;-47.817858;e1d9a092-6b57-b67f-443b-faf5df7c0305;104m2
24221-J-SP;-22.337965;-49.054;e4769cdf-ecee-8ef7-cf1f-eae2694b3088;120m2
034292-J-SP;-23.518409;-46.729321;cbb04c94-0729-0e34-0c3c-fdea08ca0998;53m2
24344-J-SP;-22.837215;-47.05291;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;34m2
28914-J-SP;-22.947163;-47.124571;e63c21f6-bb9a-16b5-cc81-8519e02693c3;65m2
30394-J-SP;-23.537504;-46.576911;8e953e1d-b0e4-ab34-7711-c9cd6c23a6fd;104m2
04386-J-PR;-23.330832;-51.185812;6fb08762-a2b2-fd12-8c05-193cbc3a65db;66m2
21169-J-SP;-23.525757;-46.732097;dd506a96-d73f-8205-4551-d43431ea7793;88m2
normal;-22.903571;-43.120584;974ed8a1-a23c-35dc-713e-9c68e6a5bdd1;101m2
24344-J-SP;-23.628268;-46.707098;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;50m2
18761-J-SP;-23.58414;-46.820238;969ac613-35f5-6ad5-12b6-3f3b5f3ace8b;50m2
21897-J-RS;-30.054387;-51.205739;cdca552a-63de-2de1-cbb9-bce1a0556fa4;normalm2
20105-J-SP;-23.652418;-46.543643;77cad82a-5c76-1772-ec99-d989b8560563;41m2
24344-J-SP;-23.499509;-46.553279;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;60m2
